Date,Weekday,Time,Program,Program_Sheet,Time_Slot,Rating,Cleaned_Series_Name,4歲以上,15-44歲,4歲以上最高,4歲以上女性,4歲以上男性,15-24歲,15-24歲女性,15-24歲男性,25-34歲,25-34歲女性,25-34歲男性,35-44歲,35-44歲女性,35-44歲男性,45-54歲,45-54歲女性,45-54歲男性,55歲以上,55歲以上女性,55歲以上男性
2024-02-02,五,16:00:00,星漢燦爛  (第 6 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,16:00~17:00,0.12,星漢燦爛,0.12,0.09,0.12,0.12,0.11,0.06,0.06,0.06,0.1,0.06,0.14,0.13,0.06,0.19,0.15,0.15,0.15,0.16,0.23,0.09
2024-02-02,五,17:00:00,蠟筆小新 首播 (第 496 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:00~17:30,0.08,蠟筆小新,0.08,0.06,0.08,0.08,0.08,0.05,0.05,0.06,0.05,0.03,0.06,0.08,0.05,0.1,0.11,0.14,0.08,0.09,0.09,0.09
2024-02-02,五,17:30:00,蠟筆小新 首播 (第 497 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:30~18:00,0.12,蠟筆小新,0.12,0.1,0.12,0.14,0.1,0.14,0.22,0.07,0.09,0.06,0.11,0.08,0.11,0.06,0.16,0.19,0.12,0.11,0.11,0.12
2024-02-02,五,18:00:00,蠟筆小新 首播 (第 498 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:00~18:30,0.18,蠟筆小新,0.18,0.21,0.18,0.21,0.14,0.25,0.35,0.16,0.22,0.26,0.18,0.17,0.23,0.11,0.16,0.16,0.17,0.17,0.19,0.16
2024-02-02,五,18:30:00,蠟筆小新 首播 (第 499 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:30~19:00,0.2,蠟筆小新,0.2,0.22,0.2,0.23,0.18,0.19,0.33,0.08,0.22,0.24,0.19,0.24,0.29,0.19,0.18,0.21,0.15,0.21,0.19,0.22
2024-02-02,五,19:00:00,浮圖緣 首播 (第 27 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,19:00~20:00,0.22,浮圖緣,0.22,0.19,0.23,0.24,0.19,0.16,0.07,0.23,0.23,0.25,0.22,0.18,0.23,0.12,0.24,0.26,0.22,0.27,0.3,0.24
2024-02-02,五,20:00:00,浮圖緣 首播 (第 28 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,20:00~21:00,0.27,浮圖緣,0.27,0.24,0.27,0.29,0.25,0.17,0.03,0.28,0.34,0.32,0.37,0.22,0.23,0.21,0.23,0.29,0.16,0.33,0.39,0.27
2024-02-02,五,21:00:00,醫師好辣  (第 261 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:00~22:00,0.12,醫師好辣,0.12,0.09,0.13,0.13,0.1,0.06,0.05,0.07,0.1,0.1,0.1,0.12,0.15,0.09,0.08,0.12,0.05,0.15,0.16,0.13
2024-02-02,五,22:00:00,浮圖緣  (第 27 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,22:00~23:00,0.11,浮圖緣,0.11,0.11,0.11,0.11,0.09,0.12,0.15,0.1,0.12,0.07,0.16,0.09,0.11,0.07,0.12,0.11,0.12,0.14,0.17,0.1
2024-02-02,五,23:00:00,浮圖緣  (第 28 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:00~24:00,0.08,浮圖緣,0.08,0.08,0.09,0.1,0.06,0.09,0.12,0.05,0.08,0.07,0.09,0.07,0.1,0.04,0.1,0.11,0.08,0.11,0.12,0.09
2024-02-03,六,00:00:00,蠟筆小新  (第 251 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:00~00:30,0.03,蠟筆小新,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.02,0.03,0.02,0.03,0.04,0.02,0.03,0.02,0.04,0.04,0.04,0.03
2024-02-03,六,00:30:00,蠟筆小新  (第 252 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:30~01:00,0.02,蠟筆小新,0.02,0.03,0.02,0.03,0.01,0.01,0.02,0.0,0.03,0.02,0.04,0.04,0.05,0.02,0.01,0.01,0.01,0.02,0.04,0.0
2024-02-03,六,01:00:00,蠟筆小新  (第 253 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:00~01:30,0.01,蠟筆小新,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.03,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.01,0.01,0.0
2024-02-03,六,01:30:00,蠟筆小新  (第 254 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:30~02:00,0.0,蠟筆小新,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03,六,02:00:00,去有風的地方  (第 11 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,02:00~03:00,0.0,去有風的地方,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.01,0.0
2024-02-03,六,03:00:00,去有風的地方  (第 12 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,03:00~04:00,0.01,去有風的地方,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.01,0.0
2024-02-03,六,04:00:00,去有風的地方  (第 13 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,04:00~05:00,0.0,去有風的地方,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0
2024-02-03,六,05:00:00,去有風的地方  (第 14 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,05:00~06:00,0.01,去有風的地方,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.02,0.01
2024-02-03,六,06:00:00,去有風的地方  (第 15 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:00~07:00,0.02,去有風的地方,0.02,0.02,0.02,0.03,0.02,0.0,0.0,0.0,0.04,0.01,0.06,0.03,0.05,0.01,0.02,0.01,0.03,0.03,0.04,0.02
2024-02-03,六,07:00:00,蠟筆小新  (第 251 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:00~07:30,0.03,蠟筆小新,0.03,0.02,0.03,0.04,0.02,0.0,0.0,0.0,0.03,0.03,0.03,0.03,0.04,0.01,0.02,0.01,0.02,0.05,0.07,0.02
2024-02-03,六,07:30:00,蠟筆小新  (第 252 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:30~08:00,0.04,蠟筆小新,0.04,0.03,0.04,0.05,0.03,0.01,0.01,0.0,0.04,0.03,0.05,0.04,0.06,0.02,0.03,0.03,0.04,0.07,0.09,0.04
2024-02-03,六,08:00:00,蠟筆小新  (第 253 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:00~08:30,0.06,蠟筆小新,0.06,0.05,0.06,0.07,0.05,0.07,0.04,0.09,0.01,0.02,0.01,0.06,0.11,0.02,0.11,0.1,0.12,0.06,0.08,0.03
2024-02-03,六,08:30:00,蠟筆小新  (第 254 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:30~09:00,0.08,蠟筆小新,0.08,0.07,0.08,0.1,0.06,0.09,0.07,0.1,0.04,0.03,0.05,0.09,0.16,0.01,0.1,0.07,0.12,0.07,0.1,0.05
2024-02-03,六,09:00:00,軍師聯盟2虎嘯龍吟  (第 28 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,09:00~10:00,0.07,軍師聯盟2虎嘯龍吟,0.07,0.06,0.07,0.08,0.06,0.06,0.04,0.09,0.07,0.05,0.08,0.06,0.08,0.03,0.08,0.07,0.09,0.08,0.1,0.06
2024-02-03,六,10:00:00,軍師聯盟2虎嘯龍吟  (第 29 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,10:00~11:00,0.09,軍師聯盟2虎嘯龍吟,0.09,0.07,0.09,0.1,0.08,0.03,0.02,0.03,0.11,0.07,0.15,0.07,0.07,0.07,0.08,0.08,0.07,0.13,0.16,0.09
2024-02-03,六,11:00:00,軍師聯盟2虎嘯龍吟  (第 30 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,11:00~12:00,0.1,軍師聯盟2虎嘯龍吟,0.1,0.08,0.1,0.13,0.07,0.06,0.08,0.05,0.11,0.09,0.14,0.08,0.1,0.07,0.1,0.15,0.04,0.12,0.17,0.07
2024-02-03,六,12:00:00,軍師聯盟2虎嘯龍吟  (第 31 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,12:00~13:00,0.11,軍師聯盟2虎嘯龍吟,0.11,0.11,0.12,0.13,0.09,0.09,0.08,0.1,0.14,0.12,0.16,0.12,0.11,0.12,0.1,0.13,0.06,0.12,0.16,0.08
2024-02-03,六,13:00:00,軍師聯盟2虎嘯龍吟  (第 32 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,13:00~14:00,0.1,軍師聯盟2虎嘯龍吟,0.1,0.11,0.1,0.09,0.1,0.11,0.08,0.12,0.15,0.12,0.17,0.09,0.08,0.1,0.07,0.08,0.05,0.12,0.1,0.13
2024-02-03,六,14:00:00,蠟筆小新  (第 251 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:00~14:30,0.08,蠟筆小新,0.08,0.08,0.08,0.09,0.07,0.07,0.06,0.07,0.07,0.09,0.06,0.1,0.08,0.12,0.04,0.04,0.04,0.13,0.16,0.1
2024-02-03,六,14:30:00,蠟筆小新  (第 252 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:30~15:00,0.1,蠟筆小新,0.1,0.09,0.1,0.12,0.09,0.07,0.06,0.08,0.1,0.15,0.04,0.11,0.1,0.12,0.07,0.07,0.08,0.14,0.16,0.11
2024-02-03,六,15:00:00,蠟筆小新  (第 253 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:00~15:30,0.13,蠟筆小新,0.13,0.11,0.13,0.15,0.1,0.11,0.11,0.1,0.11,0.2,0.02,0.12,0.11,0.12,0.14,0.16,0.13,0.17,0.18,0.15
2024-02-03,六,15:30:00,蠟筆小新  (第 254 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:30~16:00,0.12,蠟筆小新,0.12,0.1,0.12,0.15,0.09,0.09,0.13,0.06,0.13,0.2,0.07,0.08,0.09,0.08,0.17,0.21,0.13,0.13,0.13,0.13
2024-02-03,六,16:00:00,蠟筆小新大電影-Amigo!森巴入侵計畫  (第 18 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,16:00~18:00,0.11,蠟筆小新大電影-Amigo!森巴入侵計畫,0.11,0.1,0.12,0.13,0.1,0.14,0.15,0.12,0.1,0.15,0.05,0.06,0.04,0.08,0.18,0.25,0.1,0.12,0.11,0.13
2024-02-03,六,18:00:00,去有風的地方 首播 (第 11 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:00~19:00,0.13,去有風的地方,0.13,0.13,0.15,0.15,0.11,0.19,0.27,0.13,0.14,0.17,0.11,0.07,0.06,0.08,0.24,0.3,0.18,0.12,0.14,0.1
2024-02-03,六,19:00:00,去有風的地方 首播 (第 12 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,19:00~20:00,0.15,去有風的地方,0.15,0.15,0.16,0.18,0.12,0.2,0.32,0.1,0.14,0.16,0.13,0.12,0.11,0.13,0.23,0.31,0.13,0.16,0.17,0.16
2024-02-03,六,20:00:00,去有風的地方 首播 (第 13 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,20:00~21:00,0.17,去有風的地方,0.17,0.16,0.17,0.2,0.13,0.24,0.38,0.13,0.14,0.15,0.13,0.09,0.09,0.1,0.27,0.31,0.21,0.19,0.24,0.14
2024-02-03,六,21:00:00,去有風的地方 首播 (第 14 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:00~22:00,0.18,去有風的地方,0.18,0.18,0.18,0.19,0.16,0.21,0.27,0.17,0.18,0.19,0.18,0.15,0.12,0.18,0.29,0.34,0.24,0.18,0.19,0.16
2024-02-03,六,22:00:00,去有風的地方 首播 (第 15 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,22:00~23:00,0.1,去有風的地方,0.1,0.09,0.11,0.12,0.08,0.07,0.1,0.05,0.13,0.15,0.11,0.08,0.08,0.09,0.17,0.18,0.15,0.1,0.13,0.07
2024-02-03,六,23:00:00,蠟筆小新  (第 253 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:00~23:30,0.03,蠟筆小新,0.03,0.03,0.03,0.03,0.03,0.04,0.0,0.06,0.05,0.06,0.04,0.01,0.01,0.02,0.05,0.05,0.05,0.04,0.04,0.03
2024-02-03,六,23:30:00,蠟筆小新  (第 254 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:30~24:00,0.03,蠟筆小新,0.03,0.04,0.03,0.03,0.02,0.04,0.0,0.07,0.05,0.06,0.03,0.02,0.03,0.0,0.03,0.04,0.03,0.03,0.04,0.02
2024-02-04,日,00:00:00,蠟筆小新  (第 255 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:00~00:30,0.02,蠟筆小新,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.04,0.04,0.04,0.05,0.01,0.01,0.01,0.03,0.03,0.02,0.01,0.02,0.01
2024-02-04,日,00:30:00,蠟筆小新  (第 256 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:30~01:00,0.01,蠟筆小新,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.01,0.0,0.01,0.0,0.01
2024-02-04,日,01:00:00,蠟筆小新  (第 257 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:00~01:30,0.0,蠟筆小新,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.01,0.01,0.0,0.0,0.0
2024-02-04,日,01:30:00,蠟筆小新  (第 258 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:30~02:00,0.0,蠟筆小新,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0
2024-02-04,日,02:00:00,去有風的地方  (第 16 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,02:00~03:00,0.0,去有風的地方,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,日,03:00:00,去有風的地方  (第 17 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,03:00~04:00,0.0,去有風的地方,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.01,0.0
2024-02-04,日,04:00:00,去有風的地方  (第 18 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,04:00~05:00,0.01,去有風的地方,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.03,0.01
2024-02-04,日,05:00:00,去有風的地方  (第 19 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,05:00~06:00,0.01,去有風的地方,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.02,0.01,0.02,0.0
2024-02-04,日,06:00:00,去有風的地方  (第 20 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:00~07:00,0.02,去有風的地方,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.03,0.0,0.0,0.0,0.03,0.04,0.03,0.02,0.03,0.01
2024-02-04,日,07:00:00,蠟筆小新  (第 255 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:00~07:30,0.02,蠟筆小新,0.02,0.01,0.02,0.03,0.02,0.0,0.0,0.0,0.03,0.03,0.04,0.01,0.0,0.02,0.04,0.06,0.01,0.04,0.04,0.03
2024-02-04,日,07:30:00,蠟筆小新  (第 256 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:30~08:00,0.03,蠟筆小新,0.03,0.01,0.03,0.03,0.03,0.01,0.0,0.02,0.02,0.0,0.03,0.01,0.01,0.02,0.04,0.06,0.02,0.05,0.04,0.06
2024-02-04,日,08:00:00,蠟筆小新  (第 257 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:00~08:30,0.03,蠟筆小新,0.03,0.02,0.03,0.04,0.03,0.03,0.01,0.04,0.01,0.0,0.03,0.02,0.02,0.02,0.07,0.09,0.03,0.05,0.05,0.04
2024-02-04,日,08:30:00,蠟筆小新  (第 258 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:30~09:00,0.05,蠟筆小新,0.05,0.04,0.05,0.06,0.04,0.08,0.0,0.15,0.01,0.01,0.01,0.03,0.05,0.01,0.09,0.11,0.07,0.05,0.07,0.04
2024-02-04,日,09:00:00,軍師聯盟2虎嘯龍吟  (第 32 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,09:00~10:00,0.05,軍師聯盟2虎嘯龍吟,0.05,0.07,0.05,0.07,0.04,0.1,0.09,0.12,0.06,0.08,0.05,0.04,0.06,0.02,0.06,0.08,0.03,0.07,0.09,0.05
2024-02-04,日,10:00:00,軍師聯盟2虎嘯龍吟  (第 33 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,10:00~11:00,0.09,軍師聯盟2虎嘯龍吟,0.09,0.11,0.1,0.11,0.07,0.13,0.17,0.11,0.11,0.11,0.11,0.1,0.14,0.06,0.06,0.09,0.04,0.1,0.14,0.07
2024-02-04,日,11:00:00,軍師聯盟2虎嘯龍吟  (第 34 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,11:00~12:00,0.11,軍師聯盟2虎嘯龍吟,0.11,0.12,0.11,0.13,0.09,0.1,0.13,0.08,0.11,0.09,0.14,0.14,0.15,0.14,0.11,0.14,0.09,0.11,0.17,0.05
2024-02-04,日,12:00:00,軍師聯盟2虎嘯龍吟  (第 35 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,12:00~13:00,0.12,軍師聯盟2虎嘯龍吟,0.12,0.12,0.13,0.13,0.11,0.11,0.06,0.14,0.12,0.11,0.13,0.13,0.09,0.17,0.16,0.16,0.16,0.14,0.2,0.07
2024-02-04,日,13:00:00,軍師聯盟2虎嘯龍吟  (第 36 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,13:00~14:00,0.15,軍師聯盟2虎嘯龍吟,0.15,0.13,0.15,0.15,0.16,0.12,0.07,0.16,0.15,0.11,0.2,0.13,0.1,0.16,0.17,0.17,0.18,0.21,0.25,0.18
2024-02-04,日,14:00:00,蠟筆小新  (第 255 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:00~14:30,0.11,蠟筆小新,0.11,0.07,0.11,0.1,0.11,0.05,0.02,0.07,0.06,0.02,0.1,0.1,0.1,0.09,0.15,0.16,0.12,0.14,0.13,0.15
2024-02-04,日,14:30:00,蠟筆小新  (第 256 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:30~15:00,0.12,蠟筆小新,0.12,0.09,0.12,0.12,0.12,0.05,0.04,0.06,0.09,0.09,0.1,0.13,0.15,0.11,0.16,0.14,0.18,0.13,0.12,0.13
2024-02-04,日,15:00:00,蠟筆小新  (第 257 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:00~15:30,0.14,蠟筆小新,0.14,0.11,0.14,0.14,0.14,0.06,0.1,0.03,0.12,0.13,0.1,0.15,0.14,0.15,0.19,0.2,0.18,0.14,0.12,0.16
2024-02-04,日,15:30:00,蠟筆小新  (第 258 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:30~16:00,0.13,蠟筆小新,0.13,0.11,0.13,0.14,0.12,0.08,0.13,0.05,0.13,0.17,0.09,0.11,0.12,0.11,0.17,0.2,0.14,0.12,0.11,0.13
2024-02-04,日,16:00:00,蠟筆小新大電影-小白的屁屁炸彈  (第 19 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,16:00~18:00,0.12,蠟筆小新大電影-小白的屁屁炸彈,0.12,0.12,0.13,0.14,0.11,0.1,0.17,0.03,0.13,0.16,0.11,0.13,0.14,0.13,0.12,0.12,0.12,0.12,0.12,0.11
2024-02-04,日,18:00:00,去有風的地方 首播 (第 16 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:00~19:00,0.13,去有風的地方,0.13,0.14,0.14,0.15,0.11,0.15,0.23,0.08,0.2,0.24,0.16,0.07,0.07,0.07,0.16,0.16,0.16,0.15,0.17,0.13
2024-02-04,日,19:00:00,去有風的地方 首播 (第 17 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,19:00~20:00,0.13,去有風的地方,0.13,0.15,0.13,0.14,0.13,0.17,0.24,0.11,0.21,0.21,0.21,0.07,0.06,0.08,0.14,0.13,0.15,0.16,0.19,0.14
2024-02-04,日,20:00:00,去有風的地方 首播 (第 18 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,20:00~21:00,0.17,去有風的地方,0.17,0.15,0.17,0.19,0.14,0.17,0.21,0.14,0.16,0.13,0.19,0.12,0.09,0.14,0.21,0.26,0.14,0.21,0.27,0.14
2024-02-04,日,21:00:00,去有風的地方 首播 (第 19 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:00~22:00,0.14,去有風的地方,0.14,0.1,0.15,0.15,0.12,0.07,0.1,0.04,0.1,0.08,0.11,0.13,0.09,0.17,0.14,0.18,0.1,0.19,0.23,0.14
2024-02-04,日,22:00:00,去有風的地方 首播 (第 20 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,22:00~23:00,0.09,去有風的地方,0.09,0.09,0.09,0.1,0.08,0.07,0.05,0.09,0.1,0.11,0.08,0.1,0.08,0.12,0.1,0.14,0.04,0.1,0.11,0.08
2024-02-04,日,23:00:00,蠟筆小新  (第 257 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:00~23:30,0.04,蠟筆小新,0.04,0.05,0.04,0.05,0.03,0.08,0.03,0.11,0.02,0.05,0.01,0.05,0.06,0.04,0.04,0.03,0.04,0.04,0.05,0.03
2024-02-04,日,23:30:00,蠟筆小新  (第 258 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:30~24:00,0.03,蠟筆小新,0.03,0.02,0.03,0.03,0.02,0.03,0.01,0.04,0.02,0.04,0.0,0.02,0.04,0.01,0.03,0.03,0.03,0.05,0.05,0.04
2024-02-05,一,00:00:00,星漢燦爛  (第 5 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:00~01:00,0.02,星漢燦爛,0.02,0.02,0.02,0.03,0.02,0.03,0.01,0.04,0.03,0.06,0.0,0.02,0.02,0.0,0.02,0.03,0.01,0.02,0.02,0.03
2024-02-05,一,01:00:00,星漢燦爛  (第 6 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:00~02:00,0.01,星漢燦爛,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.02,0.0,0.01,0.02,0.0,0.0,0.01,0.0,0.02,0.01,0.02
2024-02-05,一,02:00:00,地球的慶典  (第 66 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,02:00~03:00,0.01,地球的慶典,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.02,0.01,0.03,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.01,0.01,0.0
2024-02-05,一,03:00:00,地球的慶典  (第 67 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,03:00~04:00,0.0,地球的慶典,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.01,0.0
2024-02-05,一,04:00:00,東宮  (第 25 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,04:00~05:00,0.01,東宮,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01
2024-02-05,一,05:00:00,東宮  (第 26 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,05:00~06:00,0.0,東宮,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2024-02-05,一,06:00:00,蠟筆小新  (第 498 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:00~06:30,0.0,蠟筆小新,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0
