Date,Weekday,Time,Program,Sheet
2024-05-04,六,18:00:00,以愛為營#6,0401-0505
2024-05-04,六,19:00:00,以愛為營#7,0401-0505
2024-05-04,六,20:00:00,以愛為營#8,0401-0505
2024-05-04,六,21:00:00,以愛為營#9,0401-0505
2024-05-04,六,22:00:00,以愛為營#10,0401-0505
2024-05-04,六,23:00:00,蠟筆小新#470,0401-0505
2024-05-04,六,23:30:00,蠟筆小新#471,0401-0505
2024-05-05,日,00:00:00,聖鬥士星矢Ω#61,0401-0505
2024-05-05,日,00:30:00,聖鬥士星矢Ω#62,0401-0505
2024-05-05,日,01:00:00,聖鬥士星矢Ω#63,0401-0505
2024-05-05,日,01:30:00,聖鬥士星矢Ω#64,0401-0505
2024-05-05,日,02:00:00,以愛為營#11,0401-0505
2024-05-05,日,03:00:00,以愛為營#12,0401-0505
2024-05-05,日,04:00:00,以愛為營#13,0401-0505
2024-05-05,日,05:00:00,以愛為營#14,0401-0505
2024-05-05,日,06:00:00,以愛為營#15,0401-0505
2024-05-05,日,07:00:00,蠟筆小新#472,0401-0505
2024-05-05,日,07:30:00,蠟筆小新#473,0401-0505
2024-05-05,日,08:00:00,蠟筆小新#474,0401-0505
2024-05-05,日,08:30:00,蠟筆小新#475,0401-0505
2024-05-05,日,09:00:00,以愛為營#11,0401-0505
2024-05-05,日,10:00:00,以愛為營#12,0401-0505
2024-05-05,日,11:00:00,以愛為營#13,0401-0505
2024-05-05,日,12:00:00,以愛為營#14,0401-0505
2024-05-05,日,13:00:00,以愛為營#15,0401-0505
2024-05-05,日,14:00:00,蠟筆小新#472,0401-0505
2024-05-05,日,14:30:00,蠟筆小新#473,0401-0505
2024-05-05,日,15:00:00,蠟筆小新#474,0401-0505
2024-05-05,日,15:30:00,蠟筆小新#475,0401-0505
2024-05-05,日,16:00:00,蠟筆小新大電影-雲黑齋的野心,0401-0505
2024-05-05,日,18:00:00,以愛為營#11,0401-0505
2024-05-05,日,19:00:00,以愛為營#12,0401-0505
2024-05-05,日,20:00:00,以愛為營#13,0401-0505
2024-05-05,日,21:00:00,以愛為營#14,0401-0505
2024-05-05,日,22:00:00,以愛為營#15,0401-0505
2024-05-05,日,23:00:00,蠟筆小新#474,0401-0505
2024-05-05,日,23:30:00,蠟筆小新#475,0401-0505
2024-05-06,一,00:00:00,那年花開月正圓#25,0506-0602
2024-05-06,一,01:00:00,那年花開月正圓#26,0506-0602
2024-05-06,一,02:00:00,野人追夢#1,0506-0602
2024-05-06,一,03:00:00,野人追夢#2,0506-0602
2024-05-06,一,04:00:00,謝謝你醫生#33,0506-0602
2024-05-06,一,05:00:00,謝謝你醫生#34,0506-0602
2024-05-06,一,06:00:00,蠟筆小新##429,0506-0602
2024-05-06,一,06:30:00,蠟筆小新##430,0506-0602
2024-05-06,一,07:00:00,那年花開月正圓#25,0506-0602
2024-05-06,一,08:00:00,那年花開月正圓#26,0506-0602
2024-05-06,一,09:00:00,樂遊原#37,0506-0602
2024-05-06,一,10:00:00,樂遊原#38,0506-0602
2024-05-06,一,11:00:00,絕代雙驕#19,0506-0602
2024-05-06,一,12:00:00,絕代雙驕#20,0506-0602
2024-05-06,一,13:00:00,樂遊原#37,0506-0602
2024-05-06,一,14:00:00,樂遊原#38,0506-0602
2024-05-06,一,15:00:00,那年花開月正圓#27,0506-0602
2024-05-06,一,16:00:00,那年花開月正圓#28,0506-0602
2024-05-06,一,17:00:00,蠟筆小新##431,0506-0602
2024-05-06,一,17:30:00,蠟筆小新##432,0506-0602
2024-05-06,一,18:00:00,蠟筆小新##433,0506-0602
2024-05-06,一,18:30:00,蠟筆小新##434,0506-0602
2024-05-06,一,19:00:00,樂遊原#39,0506-0602
2024-05-06,一,20:00:00,樂遊原#40(完),0506-0602
2024-05-06,一,21:00:00,醫師好辣#293,0506-0602
2024-05-06,一,22:00:00,樂遊原#39,0506-0602
2024-05-06,一,23:00:00,樂遊原#40(完),0506-0602
2024-05-07,二,00:00:00,那年花開月正圓#27,0506-0602
2024-05-07,二,01:00:00,那年花開月正圓#28,0506-0602
2024-05-07,二,02:00:00,野人追夢#3,0506-0602
2024-05-07,二,03:00:00,野人追夢#4,0506-0602
2024-05-07,二,04:00:00,謝謝你醫生#35,0506-0602
2024-05-07,二,05:00:00,謝謝你醫生#36,0506-0602
2024-05-07,二,06:00:00,蠟筆小新##433,0506-0602
2024-05-07,二,06:30:00,蠟筆小新##434,0506-0602
2024-05-07,二,07:00:00,那年花開月正圓#27,0506-0602
2024-05-07,二,08:00:00,那年花開月正圓#28,0506-0602
2024-05-07,二,09:00:00,樂遊原#39,0506-0602
2024-05-07,二,10:00:00,樂遊原#40(完),0506-0602
2024-05-07,二,11:00:00,絕代雙驕#21,0506-0602
2024-05-07,二,12:00:00,絕代雙驕#22,0506-0602
2024-05-07,二,13:00:00,樂遊原#39,0506-0602
2024-05-07,二,14:00:00,樂遊原#40(完),0506-0602
2024-05-07,二,15:00:00,那年花開月正圓#29,0506-0602
2024-05-07,二,16:00:00,那年花開月正圓#30,0506-0602
2024-05-07,二,17:00:00,蠟筆小新##435,0506-0602
2024-05-07,二,17:30:00,蠟筆小新##436,0506-0602
2024-05-07,二,18:00:00,蠟筆小新##437,0506-0602
2024-05-07,二,18:30:00,蠟筆小新##438,0506-0602
2024-05-07,二,19:00:00,神隱#1,0506-0602
2024-05-07,二,20:00:00,神隱#2,0506-0602
2024-05-07,二,21:00:00,醫師好辣#294,0506-0602
2024-05-07,二,22:00:00,神隱#1,0506-0602
2024-05-07,二,23:00:00,神隱#2,0506-0602
2024-05-08,三,00:00:00,那年花開月正圓#29,0506-0602
2024-05-08,三,01:00:00,那年花開月正圓#30,0506-0602
2024-05-08,三,02:00:00,野人追夢#5,0506-0602
2024-05-08,三,03:00:00,野人追夢#6,0506-0602
2024-05-08,三,04:00:00,謝謝你醫生#37,0506-0602
2024-05-08,三,05:00:00,謝謝你醫生#38,0506-0602
2024-05-08,三,06:00:00,蠟筆小新##437,0506-0602
2024-05-08,三,06:30:00,蠟筆小新##438,0506-0602
2024-05-08,三,07:00:00,那年花開月正圓#29,0506-0602
2024-05-08,三,08:00:00,那年花開月正圓#30,0506-0602
2024-05-08,三,09:00:00,神隱#1,0506-0602
2024-05-08,三,10:00:00,神隱#2,0506-0602
2024-05-08,三,11:00:00,絕代雙驕#23,0506-0602
2024-05-08,三,12:00:00,絕代雙驕#24,0506-0602
2024-05-08,三,13:00:00,神隱#1,0506-0602
2024-05-08,三,14:00:00,神隱#2,0506-0602
2024-05-08,三,15:00:00,那年花開月正圓#31,0506-0602
2024-05-08,三,16:00:00,那年花開月正圓#32,0506-0602
2024-05-08,三,17:00:00,蠟筆小新##439,0506-0602
2024-05-08,三,17:30:00,蠟筆小新##440,0506-0602
2024-05-08,三,18:00:00,蠟筆小新##441,0506-0602
2024-05-08,三,18:30:00,蠟筆小新##442,0506-0602
2024-05-08,三,19:00:00,神隱#3,0506-0602
2024-05-08,三,20:00:00,神隱#4,0506-0602
2024-05-08,三,21:00:00,醫師好辣#299,0506-0602
2024-05-08,三,22:00:00,神隱#3,0506-0602
2024-05-08,三,23:00:00,神隱#4,0506-0602
2024-05-09,四,00:00:00,那年花開月正圓#31,0506-0602
2024-05-09,四,01:00:00,那年花開月正圓#32,0506-0602
2024-05-09,四,02:00:00,野人追夢#7,0506-0602
2024-05-09,四,03:00:00,野人追夢#8,0506-0602
2024-05-09,四,04:00:00,謝謝你醫生#39,0506-0602
2024-05-09,四,05:00:00,謝謝你醫生#40(完),0506-0602
2024-05-09,四,06:00:00,蠟筆小新##441,0506-0602
2024-05-09,四,06:30:00,蠟筆小新##442,0506-0602
2024-05-09,四,07:00:00,那年花開月正圓#31,0506-0602
2024-05-09,四,08:00:00,那年花開月正圓#32,0506-0602
2024-05-09,四,09:00:00,神隱#3,0506-0602
2024-05-09,四,10:00:00,神隱#4,0506-0602
2024-05-09,四,11:00:00,絕代雙驕#25,0506-0602
2024-05-09,四,12:00:00,絕代雙驕#26,0506-0602
2024-05-09,四,13:00:00,神隱#3,0506-0602
2024-05-09,四,14:00:00,神隱#4,0506-0602
2024-05-09,四,15:00:00,那年花開月正圓#33,0506-0602
2024-05-09,四,16:00:00,那年花開月正圓#34,0506-0602
2024-05-09,四,17:00:00,蠟筆小新##443,0506-0602
2024-05-09,四,17:30:00,蠟筆小新##444,0506-0602
2024-05-09,四,18:00:00,蠟筆小新##445,0506-0602
2024-05-09,四,18:30:00,蠟筆小新##446,0506-0602
2024-05-09,四,19:00:00,神隱#5,0506-0602
2024-05-09,四,20:00:00,神隱#6,0506-0602
2024-05-09,四,21:00:00,醫師好辣#300,0506-0602
2024-05-09,四,22:00:00,神隱#5,0506-0602
2024-05-09,四,23:00:00,神隱#6,0506-0602
2024-05-10,五,00:00:00,那年花開月正圓#33,0506-0602
2024-05-10,五,01:00:00,那年花開月正圓#34,0506-0602
2024-05-10,五,02:00:00,野人追夢#9,0506-0602
2024-05-10,五,03:00:00,野人追夢#10,0506-0602
2024-05-10,五,04:00:00,我的砍價女王#1,0506-0602
2024-05-10,五,05:00:00,我的砍價女王#2,0506-0602
2024-05-10,五,06:00:00,蠟筆小新##445,0506-0602
2024-05-10,五,06:30:00,蠟筆小新##446,0506-0602
2024-05-10,五,07:00:00,那年花開月正圓#33,0506-0602
2024-05-10,五,08:00:00,那年花開月正圓#34,0506-0602
2024-05-10,五,09:00:00,神隱#5,0506-0602
2024-05-10,五,10:00:00,神隱#6,0506-0602
2024-05-10,五,11:00:00,絕代雙驕#27,0506-0602
2024-05-10,五,12:00:00,絕代雙驕#28,0506-0602
2024-05-10,五,13:00:00,神隱#5,0506-0602
2024-05-10,五,14:00:00,神隱#6,0506-0602
2024-05-10,五,15:00:00,那年花開月正圓#35,0506-0602
2024-05-10,五,16:00:00,那年花開月正圓#36,0506-0602
2024-05-10,五,17:00:00,蠟筆小新##447,0506-0602
2024-05-10,五,17:30:00,蠟筆小新##448,0506-0602
2024-05-10,五,18:00:00,蠟筆小新##449,0506-0602
2024-05-10,五,18:30:00,蠟筆小新##450,0506-0602
2024-05-10,五,19:00:00,神隱#7,0506-0602
2024-05-10,五,20:00:00,神隱#8,0506-0602
2024-05-10,五,21:00:00,壯遊天下#10(完),0506-0602
2024-05-10,五,22:00:00,神隱#7,0506-0602
2024-05-10,五,23:00:00,神隱#8,0506-0602
2024-05-11,六,00:00:00,聖鬥士星矢Ω#65,0506-0602
2024-05-11,六,00:30:00,聖鬥士星矢Ω#66,0506-0602
2024-05-11,六,01:00:00,聖鬥士星矢Ω#67,0506-0602
2024-05-11,六,01:30:00,聖鬥士星矢Ω#68,0506-0602
2024-05-11,六,02:00:00,野人追夢#1,0506-0602
2024-05-11,六,03:00:00,野人追夢#2,0506-0602
2024-05-11,六,04:00:00,野人追夢#3,0506-0602
2024-05-11,六,05:00:00,野人追夢#4,0506-0602
2024-05-11,六,06:00:00,野人追夢#5,0506-0602
2024-05-11,六,07:00:00,蠟筆小新#476,0506-0602
2024-05-11,六,07:30:00,蠟筆小新#477,0506-0602
2024-05-11,六,08:00:00,蠟筆小新#478,0506-0602
2024-05-11,六,08:30:00,蠟筆小新#479,0506-0602
2024-05-11,六,09:00:00,以愛為營#15,0506-0602
2024-05-11,六,10:00:00,以愛為營#16,0506-0602
2024-05-11,六,11:00:00,以愛為營#17,0506-0602
2024-05-11,六,12:00:00,以愛為營#18,0506-0602
2024-05-11,六,13:00:00,以愛為營#19,0506-0602
2024-05-11,六,14:00:00,蠟筆小新#476,0506-0602
2024-05-11,六,14:30:00,蠟筆小新#477,0506-0602
2024-05-11,六,15:00:00,蠟筆小新#478,0506-0602
2024-05-11,六,15:30:00,蠟筆小新#479,0506-0602
2024-05-11,六,16:00:00,蠟筆小新大電影-搞怪遊樂園大冒險,0506-0602
2024-05-11,六,18:00:00,以愛為營#15,0506-0602
2024-05-11,六,19:00:00,以愛為營#16,0506-0602
2024-05-11,六,20:00:00,以愛為營#17,0506-0602
2024-05-11,六,21:00:00,以愛為營#18,0506-0602
2024-05-11,六,22:00:00,以愛為營#19,0506-0602
2024-05-11,六,23:00:00,蠟筆小新#478,0506-0602
2024-05-11,六,23:30:00,蠟筆小新#479,0506-0602
2024-05-12,日,00:00:00,聖鬥士星矢Ω#69,0506-0602
2024-05-12,日,00:30:00,聖鬥士星矢Ω#70,0506-0602
2024-05-12,日,01:00:00,聖鬥士星矢Ω#71,0506-0602
2024-05-12,日,01:30:00,聖鬥士星矢Ω#72,0506-0602
2024-05-12,日,02:00:00,野人追夢#6,0506-0602
2024-05-12,日,03:00:00,野人追夢#7,0506-0602
2024-05-12,日,04:00:00,野人追夢#8,0506-0602
2024-05-12,日,05:00:00,野人追夢#9,0506-0602
2024-05-12,日,06:00:00,野人追夢#10,0506-0602
2024-05-12,日,07:00:00,蠟筆小新#480,0506-0602
2024-05-12,日,07:30:00,蠟筆小新#481,0506-0602
2024-05-12,日,08:00:00,蠟筆小新#482,0506-0602
2024-05-12,日,08:30:00,蠟筆小新#483,0506-0602
2024-05-12,日,09:00:00,以愛為營#19,0506-0602
2024-05-12,日,10:00:00,以愛為營#20,0506-0602
2024-05-12,日,11:00:00,以愛為營#21,0506-0602
2024-05-12,日,12:00:00,以愛為營#22,0506-0602
2024-05-12,日,13:00:00,以愛為營#23,0506-0602
2024-05-12,日,14:00:00,蠟筆小新#480,0506-0602
2024-05-12,日,14:30:00,蠟筆小新#481,0506-0602
2024-05-12,日,15:00:00,蠟筆小新#482,0506-0602
2024-05-12,日,15:30:00,蠟筆小新#483,0506-0602
2024-05-12,日,16:00:00,蠟筆小新大電影-黑暗珠珠大追擊,0506-0602
2024-05-12,日,18:00:00,以愛為營#19,0506-0602
2024-05-12,日,19:00:00,以愛為營#20,0506-0602
2024-05-12,日,20:00:00,以愛為營#21,0506-0602
2024-05-12,日,21:00:00,以愛為營#22,0506-0602
2024-05-12,日,22:00:00,以愛為營#23,0506-0602
2024-05-12,日,23:00:00,蠟筆小新#482,0506-0602
2024-05-12,日,23:30:00,蠟筆小新#483,0506-0602
2024-05-13,一,00:00:00,那年花開月正圓#35,0506-0602
2024-05-13,一,01:00:00,那年花開月正圓#36,0506-0602
2024-05-13,一,02:00:00,野人追夢#11,0506-0602
2024-05-13,一,03:00:00,野人追夢#12,0506-0602
2024-05-13,一,04:00:00,我的砍價女王#3,0506-0602
2024-05-13,一,05:00:00,我的砍價女王#4,0506-0602
2024-05-13,一,06:00:00,蠟筆小新##449,0506-0602
2024-05-13,一,06:30:00,蠟筆小新##450,0506-0602
2024-05-13,一,07:00:00,那年花開月正圓#35,0506-0602
2024-05-13,一,08:00:00,那年花開月正圓#36,0506-0602
2024-05-13,一,09:00:00,神隱#7,0506-0602
2024-05-13,一,10:00:00,神隱#8,0506-0602
2024-05-13,一,11:00:00,絕代雙驕#29,0506-0602
2024-05-13,一,12:00:00,絕代雙驕#30,0506-0602
2024-05-13,一,13:00:00,神隱#7,0506-0602
2024-05-13,一,14:00:00,神隱#8,0506-0602
2024-05-13,一,15:00:00,那年花開月正圓#37,0506-0602
2024-05-13,一,16:00:00,那年花開月正圓#38,0506-0602
2024-05-13,一,17:00:00,蠟筆小新##451,0506-0602
2024-05-13,一,17:30:00,蠟筆小新##452,0506-0602
2024-05-13,一,18:00:00,蠟筆小新##453,0506-0602
2024-05-13,一,18:30:00,蠟筆小新##454,0506-0602
2024-05-13,一,19:00:00,神隱#9,0506-0602
2024-05-13,一,20:00:00,神隱#10,0506-0602
2024-05-13,一,21:00:00,醫師好辣#160,0506-0602
2024-05-13,一,22:00:00,神隱#9,0506-0602
2024-05-13,一,23:00:00,神隱#10,0506-0602
2024-05-14,二,00:00:00,那年花開月正圓#37,0506-0602
2024-05-14,二,01:00:00,那年花開月正圓#38,0506-0602
2024-05-14,二,02:00:00,野人追夢#13(完),0506-0602
2024-05-14,二,03:00:00,環遊世界800天S1#1,0506-0602
2024-05-14,二,03:30:00,環遊世界800天S1#2,0506-0602
2024-05-14,二,04:00:00,我的砍價女王#5,0506-0602
2024-05-14,二,05:00:00,我的砍價女王#6,0506-0602
2024-05-14,二,06:00:00,蠟筆小新##453,0506-0602
2024-05-14,二,06:30:00,蠟筆小新##454,0506-0602
2024-05-14,二,07:00:00,那年花開月正圓#37,0506-0602
2024-05-14,二,08:00:00,那年花開月正圓#38,0506-0602
2024-05-14,二,09:00:00,神隱#9,0506-0602
2024-05-14,二,10:00:00,神隱#10,0506-0602
2024-05-14,二,11:00:00,絕代雙驕#31,0506-0602
2024-05-14,二,12:00:00,絕代雙驕#32,0506-0602
2024-05-14,二,13:00:00,神隱#9,0506-0602
2024-05-14,二,14:00:00,神隱#10,0506-0602
2024-05-14,二,15:00:00,那年花開月正圓#39,0506-0602
2024-05-14,二,16:00:00,那年花開月正圓#40,0506-0602
2024-05-14,二,17:00:00,蠟筆小新##455,0506-0602
2024-05-14,二,17:30:00,蠟筆小新##456,0506-0602
2024-05-14,二,18:00:00,蠟筆小新##491,0506-0602
2024-05-14,二,18:30:00,蠟筆小新##492,0506-0602
2024-05-14,二,19:00:00,神隱#11,0506-0602
2024-05-14,二,20:00:00,神隱#12,0506-0602
2024-05-14,二,21:00:00,醫師好辣#161,0506-0602
2024-05-14,二,22:00:00,神隱#11,0506-0602
2024-05-14,二,23:00:00,神隱#12,0506-0602
2024-05-15,三,00:00:00,那年花開月正圓#39,0506-0602
2024-05-15,三,01:00:00,那年花開月正圓#40,0506-0602
2024-05-15,三,02:00:00,環遊世界800天S1#3,0506-0602
2024-05-15,三,02:30:00,環遊世界800天S1#4,0506-0602
2024-05-15,三,03:00:00,環遊世界800天S1#5,0506-0602
2024-05-15,三,03:30:00,環遊世界800天S1#6,0506-0602
2024-05-15,三,04:00:00,我的砍價女王#7,0506-0602
2024-05-15,三,05:00:00,我的砍價女王#8,0506-0602
2024-05-15,三,06:00:00,蠟筆小新##491,0506-0602
2024-05-15,三,06:30:00,蠟筆小新##492,0506-0602
2024-05-15,三,07:00:00,那年花開月正圓#39,0506-0602
2024-05-15,三,08:00:00,那年花開月正圓#40,0506-0602
2024-05-15,三,09:00:00,神隱#11,0506-0602
2024-05-15,三,10:00:00,神隱#12,0506-0602
2024-05-15,三,11:00:00,絕代雙驕#33,0506-0602
2024-05-15,三,12:00:00,絕代雙驕#34,0506-0602
2024-05-15,三,13:00:00,神隱#11,0506-0602
2024-05-15,三,14:00:00,神隱#12,0506-0602
2024-05-15,三,15:00:00,那年花開月正圓#41,0506-0602
2024-05-15,三,16:00:00,那年花開月正圓#42,0506-0602
2024-05-15,三,17:00:00,蠟筆小新##493,0506-0602
2024-05-15,三,17:30:00,蠟筆小新##494,0506-0602
2024-05-15,三,18:00:00,蠟筆小新##495,0506-0602
2024-05-15,三,18:30:00,蠟筆小新##496,0506-0602
2024-05-15,三,19:00:00,神隱#13,0506-0602
2024-05-15,三,20:00:00,神隱#14,0506-0602
2024-05-15,三,21:00:00,醫師好辣#301,0506-0602
2024-05-15,三,22:00:00,神隱#13,0506-0602
2024-05-15,三,23:00:00,神隱#14,0506-0602
2024-05-16,四,00:00:00,那年花開月正圓#41,0506-0602
2024-05-16,四,01:00:00,那年花開月正圓#42,0506-0602
2024-05-16,四,02:00:00,環遊世界800天S1#7,0506-0602
2024-05-16,四,02:30:00,環遊世界800天S1#8,0506-0602
2024-05-16,四,03:00:00,環遊世界800天S1#9,0506-0602
2024-05-16,四,03:30:00,環遊世界800天S1#10,0506-0602
2024-05-16,四,04:00:00,我的砍價女王#9,0506-0602
2024-05-16,四,05:00:00,我的砍價女王#10,0506-0602
2024-05-16,四,06:00:00,蠟筆小新##495,0506-0602
2024-05-16,四,06:30:00,蠟筆小新##496,0506-0602
2024-05-16,四,07:00:00,那年花開月正圓#41,0506-0602
2024-05-16,四,08:00:00,那年花開月正圓#42,0506-0602
2024-05-16,四,09:00:00,神隱#13,0506-0602
2024-05-16,四,10:00:00,神隱#14,0506-0602
2024-05-16,四,11:00:00,絕代雙驕#35,0506-0602
2024-05-16,四,12:00:00,絕代雙驕#36,0506-0602
2024-05-16,四,13:00:00,神隱#13,0506-0602
2024-05-16,四,14:00:00,神隱#14,0506-0602
2024-05-16,四,15:00:00,那年花開月正圓#43,0506-0602
2024-05-16,四,16:00:00,那年花開月正圓#44,0506-0602
2024-05-16,四,17:00:00,蠟筆小新##497,0506-0602
2024-05-16,四,17:30:00,蠟筆小新##498,0506-0602
2024-05-16,四,18:00:00,蠟筆小新##499,0506-0602
2024-05-16,四,18:30:00,蠟筆小新##500,0506-0602
2024-05-16,四,19:00:00,神隱#15,0506-0602
2024-05-16,四,20:00:00,神隱#16,0506-0602
2024-05-16,四,21:00:00,醫師好辣#302,0506-0602
2024-05-16,四,22:00:00,神隱#15,0506-0602
2024-05-16,四,23:00:00,神隱#16,0506-0602
2024-05-17,五,00:00:00,那年花開月正圓#43,0506-0602
2024-05-17,五,01:00:00,那年花開月正圓#44,0506-0602
2024-05-17,五,02:00:00,環遊世界800天S1#11,0506-0602
2024-05-17,五,02:30:00,環遊世界800天S1#12,0506-0602
2024-05-17,五,03:00:00,環遊世界800天S1#13,0506-0602
2024-05-17,五,03:30:00,環遊世界800天S1#14(完),0506-0602
2024-05-17,五,04:00:00,我的砍價女王#11,0506-0602
2024-05-17,五,05:00:00,我的砍價女王#12,0506-0602
2024-05-17,五,06:00:00,蠟筆小新##499,0506-0602
2024-05-17,五,06:30:00,蠟筆小新##500,0506-0602
2024-05-17,五,07:00:00,那年花開月正圓#43,0506-0602
2024-05-17,五,08:00:00,那年花開月正圓#44,0506-0602
2024-05-17,五,09:00:00,神隱#15,0506-0602
2024-05-17,五,10:00:00,神隱#16,0506-0602
2024-05-17,五,11:00:00,絕代雙驕#37,0506-0602
2024-05-17,五,12:00:00,絕代雙驕#38,0506-0602
2024-05-17,五,13:00:00,神隱#15,0506-0602
2024-05-17,五,14:00:00,神隱#16,0506-0602
2024-05-17,五,15:00:00,那年花開月正圓#45,0506-0602
2024-05-17,五,16:00:00,那年花開月正圓#46,0506-0602
2024-05-17,五,17:00:00,蠟筆小新##501,0506-0602
2024-05-17,五,17:30:00,蠟筆小新##502,0506-0602
2024-05-17,五,18:00:00,蠟筆小新##503,0506-0602
2024-05-17,五,18:30:00,蠟筆小新##504,0506-0602
2024-05-17,五,19:00:00,神隱#17,0506-0602
2024-05-17,五,20:00:00,神隱#18,0506-0602
2024-05-17,五,21:00:00,醫師好辣#303,0506-0602
2024-05-17,五,22:00:00,神隱#17,0506-0602
2024-05-17,五,23:00:00,神隱#18,0506-0602
2024-05-18,六,00:00:00,聖鬥士星矢Ω#73,0506-0602
2024-05-18,六,00:30:00,聖鬥士星矢Ω#74,0506-0602
2024-05-18,六,01:00:00,聖鬥士星矢Ω#75,0506-0602
2024-05-18,六,01:30:00,聖鬥士星矢Ω#76,0506-0602
2024-05-18,六,02:00:00,野人追夢#11,0506-0602
2024-05-18,六,03:00:00,野人追夢#12,0506-0602
2024-05-18,六,04:00:00,野人追夢#13(完),0506-0602
2024-05-18,六,05:00:00,環遊世界800天S1#1,0506-0602
2024-05-18,六,05:30:00,環遊世界800天S1#2,0506-0602
2024-05-18,六,06:00:00,環遊世界800天S1#3,0506-0602
2024-05-18,六,06:30:00,環遊世界800天S1#4,0506-0602
2024-05-18,六,07:00:00,蠟筆小新#484,0506-0602
2024-05-18,六,07:30:00,蠟筆小新#485,0506-0602
2024-05-18,六,08:00:00,蠟筆小新#486,0506-0602
2024-05-18,六,08:30:00,蠟筆小新#487,0506-0602
2024-05-18,六,09:00:00,以愛為營#23,0506-0602
2024-05-18,六,10:00:00,以愛為營#24,0506-0602
2024-05-18,六,11:00:00,以愛為營#25,0506-0602
2024-05-18,六,12:00:00,以愛為營#26,0506-0602
2024-05-18,六,13:00:00,以愛為營#27,0506-0602
2024-05-18,六,14:00:00,蠟筆小新#484,0506-0602
2024-05-18,六,14:30:00,蠟筆小新#485,0506-0602
2024-05-18,六,15:00:00,蠟筆小新#486,0506-0602
2024-05-18,六,15:30:00,蠟筆小新#487,0506-0602
2024-05-18,六,16:00:00,蠟筆小新大電影-電擊!豬蹄大作戰,0506-0602
2024-05-18,六,18:00:00,以愛為營#23,0506-0602
2024-05-18,六,19:00:00,以愛為營#24,0506-0602
2024-05-18,六,20:00:00,以愛為營#25,0506-0602
2024-05-18,六,21:00:00,以愛為營#26,0506-0602
2024-05-18,六,22:00:00,以愛為營#27,0506-0602
2024-05-18,六,23:00:00,蠟筆小新#486,0506-0602
2024-05-18,六,23:30:00,蠟筆小新#487,0506-0602
2024-05-19,日,00:00:00,聖鬥士星矢Ω#77,0506-0602
2024-05-19,日,00:30:00,聖鬥士星矢Ω#78,0506-0602
2024-05-19,日,01:00:00,聖鬥士星矢Ω#79,0506-0602
2024-05-19,日,01:30:00,聖鬥士星矢Ω#80,0506-0602
2024-05-19,日,02:00:00,環遊世界800天S1#5,0506-0602
2024-05-19,日,02:30:00,環遊世界800天S1#6,0506-0602
2024-05-19,日,03:00:00,環遊世界800天S1#7,0506-0602
2024-05-19,日,03:30:00,環遊世界800天S1#8,0506-0602
2024-05-19,日,04:00:00,環遊世界800天S1#9,0506-0602
2024-05-19,日,04:30:00,環遊世界800天S1#10,0506-0602
2024-05-19,日,05:00:00,環遊世界800天S1#11,0506-0602
2024-05-19,日,05:30:00,環遊世界800天S1#12,0506-0602
